sample_id,animal_id,teaching_class,source_label,label_id,start_unixtime,end_unixtime,start_datetime,end_datetime,sampling_rate_hz,window_points,source_acceleration_csv,source_feature_csv
OM-024129,OM2103,flight_cruising,flight_cruising,401,1630463812.0,1630463813.96,2021-09-01 02:36:52.000,2021-09-01 02:36:53.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024130,OM2103,flight_cruising,flight_cruising,401,1630463813.0,1630463814.96,2021-09-01 02:36:53.000,2021-09-01 02:36:54.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024131,OM2103,flight_cruising,flight_cruising,401,1630463814.0,1630463815.96,2021-09-01 02:36:54.000,2021-09-01 02:36:55.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024132,OM2103,flight_cruising,flight_cruising,401,1630463815.0,1630463816.96,2021-09-01 02:36:55.000,2021-09-01 02:36:56.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024133,OM2103,flight_cruising,flight_cruising,401,1630463816.0,1630463817.96,2021-09-01 02:36:56.000,2021-09-01 02:36:57.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024134,OM2103,flight_cruising,flight_cruising,401,1630463817.0,1630463818.96,2021-09-01 02:36:57.000,2021-09-01 02:36:58.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024135,OM2103,flight_cruising,flight_cruising,401,1630463818.0,1630463819.96,2021-09-01 02:36:58.000,2021-09-01 02:36:59.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024136,OM2103,flight_cruising,flight_cruising,401,1630463819.0,1630463820.96,2021-09-01 02:36:59.000,2021-09-01 02:37:00.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024137,OM2103,flight_cruising,flight_cruising,401,1630463820.0,1630463821.96,2021-09-01 02:37:00.000,2021-09-01 02:37:01.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024138,OM2103,flight_cruising,flight_cruising,401,1630463821.0,1630463822.96,2021-09-01 02:37:01.000,2021-09-01 02:37:02.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024139,OM2103,flight_cruising,flight_cruising,401,1630463822.0,1630463823.96,2021-09-01 02:37:02.000,2021-09-01 02:37:03.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024140,OM2103,flight_cruising,flight_cruising,401,1630463823.0,1630463824.96,2021-09-01 02:37:03.000,2021-09-01 02:37:04.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024141,OM2103,flight_cruising,flight_cruising,401,1630463824.0,1630463825.96,2021-09-01 02:37:04.000,2021-09-01 02:37:05.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024142,OM2103,flight_cruising,flight_cruising,401,1630463825.0,1630463826.96,2021-09-01 02:37:05.000,2021-09-01 02:37:06.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024143,OM2103,flight_cruising,flight_cruising,401,1630463826.0,1630463827.96,2021-09-01 02:37:06.000,2021-09-01 02:37:07.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024144,OM2103,flight_cruising,flight_cruising,401,1630463827.0,1630463828.96,2021-09-01 02:37:07.000,2021-09-01 02:37:08.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024145,OM2103,flight_cruising,flight_cruising,401,1630463828.0,1630463829.96,2021-09-01 02:37:08.000,2021-09-01 02:37:09.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024146,OM2103,flight_cruising,flight_cruising,401,1630463829.0,1630463830.96,2021-09-01 02:37:09.000,2021-09-01 02:37:10.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024147,OM2103,flight_cruising,flight_cruising,401,1630463830.0,1630463831.96,2021-09-01 02:37:10.000,2021-09-01 02:37:11.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024148,OM2103,flight_cruising,flight_cruising,401,1630463831.0,1630463832.96,2021-09-01 02:37:11.000,2021-09-01 02:37:12.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024149,OM2103,flight_cruising,flight_cruising,401,1630463832.0,1630463833.96,2021-09-01 02:37:12.000,2021-09-01 02:37:13.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024150,OM2103,flight_cruising,flight_cruising,401,1630463833.0,1630463834.96,2021-09-01 02:37:13.000,2021-09-01 02:37:14.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024151,OM2103,flight_cruising,flight_cruising,401,1630463834.0,1630463835.96,2021-09-01 02:37:14.000,2021-09-01 02:37:15.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024152,OM2103,flight_cruising,flight_cruising,401,1630463835.0,1630463836.96,2021-09-01 02:37:15.000,2021-09-01 02:37:16.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024153,OM2103,flight_cruising,flight_cruising,401,1630463836.0,1630463837.96,2021-09-01 02:37:16.000,2021-09-01 02:37:17.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024154,OM2103,flight_cruising,flight_cruising,401,1630463837.0,1630463838.96,2021-09-01 02:37:17.000,2021-09-01 02:37:18.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024155,OM2103,flight_cruising,flight_cruising,401,1630463838.0,1630463839.96,2021-09-01 02:37:18.000,2021-09-01 02:37:19.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024156,OM2103,flight_cruising,flight_cruising,401,1630463839.0,1630463840.96,2021-09-01 02:37:19.000,2021-09-01 02:37:20.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024157,OM2103,flight_cruising,flight_cruising,401,1630463840.0,1630463841.96,2021-09-01 02:37:20.000,2021-09-01 02:37:21.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024158,OM2103,flight_cruising,flight_cruising,401,1630463841.0,1630463842.96,2021-09-01 02:37:21.000,2021-09-01 02:37:22.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024159,OM2103,flight_cruising,flight_cruising,401,1630463842.0,1630463843.96,2021-09-01 02:37:22.000,2021-09-01 02:37:23.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024160,OM2103,flight_cruising,flight_cruising,401,1630463843.0,1630463844.96,2021-09-01 02:37:23.000,2021-09-01 02:37:24.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024161,OM2103,flight_cruising,flight_cruising,401,1630463844.0,1630463845.96,2021-09-01 02:37:24.000,2021-09-01 02:37:25.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024162,OM2103,flight_cruising,flight_cruising,401,1630463845.0,1630463846.96,2021-09-01 02:37:25.000,2021-09-01 02:37:26.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024163,OM2103,stationary,stationary,200,1630467409.0,1630467410.96,2021-09-01 03:36:49.000,2021-09-01 03:36:50.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024164,OM2103,stationary,stationary,200,1630467410.0,1630467411.96,2021-09-01 03:36:50.000,2021-09-01 03:36:51.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024165,OM2103,stationary,stationary,200,1630467411.0,1630467412.96,2021-09-01 03:36:51.000,2021-09-01 03:36:52.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024166,OM2103,stationary,stationary,200,1630467412.0,1630467413.96,2021-09-01 03:36:52.000,2021-09-01 03:36:53.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024167,OM2103,stationary,stationary,200,1630467413.0,1630467414.96,2021-09-01 03:36:53.000,2021-09-01 03:36:54.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024168,OM2103,stationary,stationary,200,1630467414.0,1630467415.96,2021-09-01 03:36:54.000,2021-09-01 03:36:55.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024169,OM2103,stationary,stationary,200,1630467415.0,1630467416.96,2021-09-01 03:36:55.000,2021-09-01 03:36:56.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024170,OM2103,stationary,stationary,200,1630467416.0,1630467417.96,2021-09-01 03:36:56.000,2021-09-01 03:36:57.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024171,OM2103,stationary,stationary,200,1630467417.0,1630467418.96,2021-09-01 03:36:57.000,2021-09-01 03:36:58.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024172,OM2103,stationary,stationary,200,1630467418.0,1630467419.96,2021-09-01 03:36:58.000,2021-09-01 03:36:59.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024173,OM2103,stationary,stationary,200,1630467419.0,1630467420.96,2021-09-01 03:36:59.000,2021-09-01 03:37:00.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024174,OM2103,stationary,stationary,200,1630467420.0,1630467421.96,2021-09-01 03:37:00.000,2021-09-01 03:37:01.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024175,OM2103,stationary,stationary,200,1630467421.0,1630467422.96,2021-09-01 03:37:01.000,2021-09-01 03:37:02.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024176,OM2103,stationary,stationary,200,1630467422.0,1630467423.96,2021-09-01 03:37:02.000,2021-09-01 03:37:03.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024177,OM2103,stationary,stationary,200,1630467423.0,1630467424.96,2021-09-01 03:37:03.000,2021-09-01 03:37:04.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024178,OM2103,stationary,stationary,200,1630467424.0,1630467425.96,2021-09-01 03:37:04.000,2021-09-01 03:37:05.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024179,OM2103,stationary,stationary,200,1630467425.0,1630467426.96,2021-09-01 03:37:05.000,2021-09-01 03:37:06.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024180,OM2103,stationary,stationary,200,1630467426.0,1630467427.96,2021-09-01 03:37:06.000,2021-09-01 03:37:07.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024181,OM2103,stationary,stationary,200,1630467427.0,1630467428.96,2021-09-01 03:37:07.000,2021-09-01 03:37:08.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024182,OM2103,stationary,stationary,200,1630467428.0,1630467429.96,2021-09-01 03:37:08.000,2021-09-01 03:37:09.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024183,OM2103,stationary,stationary,200,1630467429.0,1630467430.96,2021-09-01 03:37:09.000,2021-09-01 03:37:10.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024184,OM2103,stationary,stationary,200,1630467430.0,1630467431.96,2021-09-01 03:37:10.000,2021-09-01 03:37:11.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024185,OM2103,stationary,stationary,200,1630467431.0,1630467432.96,2021-09-01 03:37:11.000,2021-09-01 03:37:12.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024186,OM2103,stationary,stationary,200,1630467432.0,1630467433.96,2021-09-01 03:37:12.000,2021-09-01 03:37:13.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024187,OM2103,stationary,stationary,200,1630467433.0,1630467434.96,2021-09-01 03:37:13.000,2021-09-01 03:37:14.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024188,OM2103,stationary,stationary,200,1630467434.0,1630467435.96,2021-09-01 03:37:14.000,2021-09-01 03:37:15.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024189,OM2103,stationary,stationary,200,1630467435.0,1630467436.96,2021-09-01 03:37:15.000,2021-09-01 03:37:16.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024190,OM2103,stationary,stationary,200,1630467436.0,1630467437.96,2021-09-01 03:37:16.000,2021-09-01 03:37:17.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024191,OM2103,stationary,stationary,200,1630467437.0,1630467438.96,2021-09-01 03:37:17.000,2021-09-01 03:37:18.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024192,OM2103,stationary,stationary,200,1630467438.0,1630467439.96,2021-09-01 03:37:18.000,2021-09-01 03:37:19.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024193,OM2103,stationary,stationary,200,1630467439.0,1630467440.96,2021-09-01 03:37:19.000,2021-09-01 03:37:20.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024194,OM2103,stationary,stationary,200,1630467440.0,1630467441.96,2021-09-01 03:37:20.000,2021-09-01 03:37:21.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024195,OM2103,stationary,stationary,200,1630467441.0,1630467442.96,2021-09-01 03:37:21.000,2021-09-01 03:37:22.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024196,OM2103,stationary,stationary,200,1630467442.0,1630467443.96,2021-09-01 03:37:22.000,2021-09-01 03:37:23.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
OM-024197,OM2103,stationary,stationary,200,1630467443.0,1630467444.96,2021-09-01 03:37:23.000,2021-09-01 03:37:24.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2103.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2103.csv
